RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,cos(RI+Na),cos(RI+Mg),cos(RI+Al),cos(RI+Si),cos(RI+K),cos(RI+Ca),cos(RI+Ba),cos(RI+Fe),cos(Na+Mg),cos(Na+Al),cos(Na+Si),cos(Na+K),cos(Na+Ca),cos(Na+Ba),cos(Na+Fe),cos(Mg+Al),cos(Mg+Si),cos(Mg+K),cos(Mg+Ca),cos(Mg+Ba),cos(Mg+Fe),cos(Al+Si),cos(Al+K),cos(Al+Ca),cos(Al+Ba),cos(Al+Fe),cos(Si+K),cos(Si+Ca),cos(Si+Ba),cos(Si+Fe),cos(K+Ca),cos(K+Ba),cos(K+Fe),cos(Ca+Ba),cos(Ca+Fe),cos(Ba+Fe),cos(2*pi*(RI-min(RI)+Na-min(Na)))/(max(RI)+max(Na)-min(RI)-min(Na)),cos(2*pi*(RI-min(RI)+Mg-min(Mg)))/(max(RI)+max(Mg)-min(RI)-min(Mg)),cos(2*pi*(RI-min(RI)+Al-min(Al)))/(max(RI)+max(Al)-min(RI)-min(Al)),cos(2*pi*(RI-min(RI)+Si-min(Si)))/(max(RI)+max(Si)-min(RI)-min(Si)),cos(2*pi*(RI-min(RI)+K-min(K)))/(max(RI)+max(K)-min(RI)-min(K)),cos(2*pi*(RI-min(RI)+Ca-min(Ca)))/(max(RI)+max(Ca)-min(RI)-min(Ca)),cos(2*pi*(RI-min(RI)+Ba-min(Ba)))/(max(RI)+max(Ba)-min(RI)-min(Ba)),cos(2*pi*(RI-min(RI)+Fe-min(Fe)))/(max(RI)+max(Fe)-min(RI)-min(Fe)),cos(2*pi*(Na-min(Na)+Mg-min(Mg)))/(max(Na)+max(Mg)-min(Na)-min(Mg)),cos(2*pi*(Na-min(Na)+Al-min(Al)))/(max(Na)+max(Al)-min(Na)-min(Al)),cos(2*pi*(Na-min(Na)+Si-min(Si)))/(max(Na)+max(Si)-min(Na)-min(Si)),cos(2*pi*(Na-min(Na)+K-min(K)))/(max(Na)+max(K)-min(Na)-min(K)),cos(2*pi*(Na-min(Na)+Ca-min(Ca)))/(max(Na)+max(Ca)-min(Na)-min(Ca)),cos(2*pi*(Na-min(Na)+Ba-min(Ba)))/(max(Na)+max(Ba)-min(Na)-min(Ba)),cos(2*pi*(Na-min(Na)+Fe-min(Fe)))/(max(Na)+max(Fe)-min(Na)-min(Fe)),cos(2*pi*(Mg-min(Mg)+Al-min(Al)))/(max(Mg)+max(Al)-min(Mg)-min(Al)),cos(2*pi*(Mg-min(Mg)+Si-min(Si)))/(max(Mg)+max(Si)-min(Mg)-min(Si)),cos(2*pi*(Mg-min(Mg)+K-min(K)))/(max(Mg)+max(K)-min(Mg)-min(K)),cos(2*pi*(Mg-min(Mg)+Ca-min(Ca)))/(max(Mg)+max(Ca)-min(Mg)-min(Ca)),cos(2*pi*(Mg-min(Mg)+Ba-min(Ba)))/(max(Mg)+max(Ba)-min(Mg)-min(Ba)),cos(2*pi*(Mg-min(Mg)+Fe-min(Fe)))/(max(Mg)+max(Fe)-min(Mg)-min(Fe)),cos(2*pi*(Al-min(Al)+Si-min(Si)))/(max(Al)+max(Si)-min(Al)-min(Si)),cos(2*pi*(Al-min(Al)+K-min(K)))/(max(Al)+max(K)-min(Al)-min(K)),cos(2*pi*(Al-min(Al)+Ca-min(Ca)))/(max(Al)+max(Ca)-min(Al)-min(Ca)),cos(2*pi*(Al-min(Al)+Ba-min(Ba)))/(max(Al)+max(Ba)-min(Al)-min(Ba)),cos(2*pi*(Al-min(Al)+Fe-min(Fe)))/(max(Al)+max(Fe)-min(Al)-min(Fe)),cos(2*pi*(Si-min(Si)+K-min(K)))/(max(Si)+max(K)-min(Si)-min(K)),cos(2*pi*(Si-min(Si)+Ca-min(Ca)))/(max(Si)+max(Ca)-min(Si)-min(Ca)),cos(2*pi*(Si-min(Si)+Ba-min(Ba)))/(max(Si)+max(Ba)-min(Si)-min(Ba)),cos(2*pi*(Si-min(Si)+Fe-min(Fe)))/(max(Si)+max(Fe)-min(Si)-min(Fe)),cos(2*pi*(K-min(K)+Ca-min(Ca)))/(max(K)+max(Ca)-min(K)-min(Ca)),cos(2*pi*(K-min(K)+Ba-min(Ba)))/(max(K)+max(Ba)-min(K)-min(Ba)),cos(2*pi*(K-min(K)+Fe-min(Fe)))/(max(K)+max(Fe)-min(K)-min(Fe)),cos(2*pi*(Ca-min(Ca)+Ba-min(Ba)))/(max(Ca)+max(Ba)-min(Ca)-min(Ba)),cos(2*pi*(Ca-min(Ca)+Fe-min(Fe)))/(max(Ca)+max(Fe)-min(Ca)-min(Fe)),cos(2*pi*(Ba-min(Ba)+Fe-min(Fe)))/(max(Ba)+max(Fe)-min(Ba)-min(Fe)),RI*Na,RI*Mg,RI*Al,RI*Si,RI*K,RI*Ca,RI*Ba,RI*Fe,Na*Mg,Na*Al,Na*Si,Na*K,Na*Ca,Na*Ba,Na*Fe,Mg*Al,Mg*Si,Mg*K,Mg*Ca,Mg*Ba,Mg*Fe,Al*Si,Al*K,Al*Ca,Al*Ba,Al*Fe,Si*K,Si*Ca,Si*Ba,Si*Fe,K*Ca,K*Ba,K*Fe,Ca*Ba,Ca*Fe,Ba*Fe,Type
1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0.0,0.0,-0.7249164250155684,-0.31865386443243643,-0.9074958222274667,0.5060963364600662,-0.4770399718049551,-0.43270790948472126,0.052691913644384136,0.052691913644384136,-0.829805798070649,-0.4642902278222838,-0.12348199593157115,0.15652069800626667,-0.8920878739149612,0.6496826741947139,0.6496826741947139,-0.6070865055389545,0.951790187846919,-0.9614943580602988,0.7860702961410383,-0.9633448634412433,-0.9633448634412433,0.20119002967760438,-0.16839744794907702,-0.7001262430542188,0.371659872260533,0.371659872260533,-0.42361045720064006,0.982269361185638,-0.8346116317145693,-0.8346116317145693,-0.9879772279808662,0.8525245220595057,0.8525245220595057,-0.9230819841240738,-0.9230819841240738,1.0,-0.040062137715206794,0.15857838064245391,0.2579314789194195,0.17308159796772332,-0.15028670500233438,-0.07258468143331184,0.31488227240381184,1.875168317574545,-0.08122325426086367,-0.08205040510902131,-0.010231284372594174,4.762901195681595e-16,-0.017749396575240814,-0.03153234636479097,-0.043158798097060254,0.01627704332003999,0.08018007872893661,-0.081897820564847,-0.06441227873630737,0.08960040653516871,0.1369094211857378,0.1027045462504016,-0.10096141361944302,-0.07158196134574087,0.12720392993316773,0.21747768665993195,-0.07420039627805781,-0.0418427326362279,0.1122614000832786,0.1607671441454481,0.03463672671140085,-0.10160860216828563,-0.1415262673058264,-0.058160819149888576,-0.0717850039374401,0.27322404371584696,20.3878144,4.356889600000001,1.8065152,110.5769472,0.8349440000000001,13.7082624,0.0,0.0,38.5441,15.981699999999998,978.2412,7.386500000000001,121.27289999999999,0.0,0.0,3.4153,209.0508,1.5785000000000002,25.9161,0.0,0.0,86.6796,0.6545,10.7457,0.0,0.0,40.062000000000005,657.7452,0.0,0.0,4.9665,0.0,0.0,0.0,0.0,0.0,1
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0.0,0.0,-0.49792381555283305,-0.3466703485251888,-0.9416750585307042,0.5149442741703429,-0.47729482740560114,-0.3960437674692215,0.05240231429604976,0.05240231429604976,-0.963225637281521,-0.2790772624876394,-0.3929136907484419,0.43241277233122916,-0.9761474586788775,0.8399369017140279,0.8399369017140279,-0.5583445343691101,0.957734423114682,-0.969305221502961,0.7922122610537938,-0.9548646163796264,-0.9548646163796264,0.29797696348019087,-0.2563109082275227,-0.601657252408102,0.28671520963195546,0.28671520963195546,-0.4145309832561085,0.971671931977342,-0.8290616049180339,-0.8290616049180339,-0.9810046215940661,0.8525245220595057,0.8525245220595057,-0.9377236444023316,-0.9377236444023316,1.0,-0.13004452630220215,0.1270979304940498,0.3092840995605531,0.17007758406854553,-0.1501840989548639,-0.05581363749874526,0.31485675120245915,1.8750163352230536,-4.4028518877516135e-17,-0.0820504051090212,-0.07763726663633738,0.07531750864141767,0.05462702563441432,-0.08615591076551181,-0.11792289462318652,0.06256541222100176,0.07224664295553913,-0.0720105834369894,-0.06505670172553955,0.07013439724855954,0.10716535899579897,0.11149685025297454,-0.10282199162724319,-0.049001224475925906,0.15692244157677224,0.26828675495383647,-0.07149262705351761,-0.02602562906877234,0.11069521841470217,0.1585242489572249,0.02169266662844266,-0.10160860216828563,-0.1415262673058264,-0.04582487345425512,-0.056559360226148055,0.27322404371584696,19.9513818,4.3121708,1.9435136,110.6132545,0.8351035000000001,13.7716159,0.0,0.0,37.3176,16.819200000000002,957.2489999999999,7.227000000000001,119.17980000000001,0.0,0.0,3.6351999999999998,206.89399999999998,1.562,25.7588,0.0,0.0,93.24799999999999,0.7040000000000001,11.6096,0.0,0.0,40.0675,660.7495,0.0,0.0,4.9885,0.0,0.0,0.0,0.0,0.0,1
1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0.0,0.09,-0.5568703338629608,-0.3751967116793141,-0.9448000067238235,0.6212623557931405,-0.4412433043371567,-0.4419705944908007,0.05299149451361521,-0.03697524278577079,-0.9517102723417418,-0.354924266788705,-0.20239015609065747,0.40517198543356203,-0.9716103534101914,0.7999230273097051,0.7427491727036695,-0.5748239465332692,0.9242322670888038,-0.9841275769785145,0.7409109405100271,-0.9455250556146959,-0.9709581651495905,0.42826565386115084,-0.2272020946930871,-0.6331176463904846,0.2771208750565576,0.18964083129783424,-0.331060622262033,0.9496776978825432,-0.7495800213847379,-0.6870544247839422,-0.9944692669306109,0.8727445076457513,0.8253356149096783,-0.9191898621309318,-0.950865146886587,0.9959527330119943,-0.14933409385792742,0.09008331151064775,0.3090629275861119,0.07911416142172678,-0.15956699107049155,-0.07616594888403339,0.3149075734976364,1.5415005636618777,-0.022324047321800794,-0.10062015226313167,-0.047982469574893445,0.07760705508773497,0.05197168595439516,-0.10123619401168146,-0.1263724933611759,0.047808383465542004,0.09832653134930441,-0.03979245715561444,-0.05305029471311125,0.048183841974434156,0.1618033988749894,0.05468259637930835,-0.10594763571425386,-0.060438648926414845,0.15723270440251572,0.22696987244677827,-0.03605243789712675,0.003838051315973121,0.05505756275448065,-0.010276680774029639,0.047673364429873306,-0.1066267872252427,-0.12038943368674813,-0.06069934762775093,-0.03777988390107151,0.23069069002787296,20.0498738,4.2649618,1.9579362,110.7675844,0.7740678,13.690375599999998,0.0,0.13660019999999998,37.1201,17.0409,964.0658000000001,6.737100000000001,119.1542,0.0,1.1889,3.6249000000000002,205.0738,1.4331,25.3462,0.0,0.2529,94.14420000000001,0.6579,11.6358,0.0,0.1161,37.2198,658.2796,0.0,6.5682,4.6002,0.0,0.045899999999999996,0.0,0.8118,0.0,1
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0.0,0.24,0.16866680711641127,-0.46594203381761506,-0.9447705146137654,0.9837480070783525,-0.4854638663194148,-0.40582770825855036,0.05308136784561045,-0.18580756263984113,-0.8535873269017975,0.3868073630245096,-0.24139001927807702,0.9031998091484483,-0.8864639497471927,0.9932365778171883,0.9923676161925834,-0.6536436208636119,0.5303556439480402,-0.991767098339465,0.6993056768682907,-0.9083006663593701,-0.9817022029984541,0.9178274308211836,-0.27559024682451294,-0.6016572524081005,0.2771208750565576,0.040785011241591035,0.4192078625528363,0.47257056857876517,-0.1270827840186229,0.11233502658579932,-0.9810046215940661,0.8472551110134161,0.6967067093471655,-0.9342029948839243,-0.9922253254526034,0.9713379748520297,-0.022010363674988553,-0.04624424486809736,0.3090701629095923,0.14157560555966323,-0.1466229961322207,-0.060654382890615734,0.3149149456473099,0.04080128525513691,-0.08122325426086317,-0.019004190120256892,-0.06289904022659538,-0.014570864275716782,-0.0337613585463797,-0.01912054230466661,0.13527697781126105,-0.0322973879434878,-0.08018007872893658,-0.011713386314420983,-0.035136183277311286,-0.03255103235142091,0.19021130325903077,0.08745893788601498,-0.09870238703696937,-0.049001224475925906,0.15723270440251572,0.016879171916482076,-0.08052976429256188,-0.060642707904307896,0.08805865631723327,0.11203716954642963,0.02169266662844266,-0.09933509464618069,0.045984671781986196,-0.049212588492356935,0.06074064826341537,0.0171558796528179,18.8952405,4.1129399,1.9578201,111.853753,0.8499064000000001,13.7502714,0.0,0.3642456,33.7395,16.0605,917.5649999999999,6.972,112.797,0.0,2.9879999999999995,3.4959000000000002,199.727,1.5176,24.5526,0.0,0.6504,95.07300000000001,0.7224,11.6874,0.0,0.3096,41.272000000000006,667.7220000000001,0.0,17.688,5.073600000000001,0.0,0.13440000000000002,0.0,2.1744,0.0,1
1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0.0,0.31,-0.3569334692911318,0.26650110673472505,-0.873016455915259,0.6168408502602563,-0.5323326174312857,-0.9058678899497505,0.05861271462794117,-0.2487153229619923,-0.7302990367002146,0.027163599550322545,-0.41122539163305616,0.5030869325110907,-0.7953881715414242,0.9116030098300023,0.7427491727036695,-0.12208366377743342,0.49602944782645964,-0.5829778403072591,0.7341579743117826,-0.9465572317631765,-0.8030458656697306,0.26920998745149366,-0.16839744794907724,-0.9989776578286708,0.43568244627671204,0.1403316058467365,-0.22547187812891345,0.9388886398316535,-0.7495800213847379,-0.5119277164778855,-0.8983585839090309,0.8138784566625339,0.5978339822872983,-0.47592753503330965,-0.7215361100350928,0.9523335698857134,-0.010349513353415062,-0.21792447338344204,0.1507217087848023,0.08469799701711707,-0.11626483369973692,0.0815482009454476,0.3151747870498859,-0.7019017338072016,-0.011250739099129235,0.08563163544645186,-0.07386343285437055,0.05668496325205378,0.02445601904451885,-0.006407195870337828,-0.1263724933611761,-0.04013207719155148,-0.06317383446468655,0.07890915191607621,-0.05052545854267481,-0.12857162967652994,0.037476262917144884,0.11350737797956882,-0.10096141361944308,-1.9290207149325447e-16,0.07574743303486095,0.17135053487868002,0.021057568769251887,0.0516092863998785,0.05505756275448065,-0.16237556486325355,-0.05707620277717339,-0.07788126361339867,0.13464688280744336,0.06299832351142078,0.011120961274561319,-0.10058047887559507,19.6428285,5.247160500000001,1.6936080000000002,110.35670700000001,0.9375330000000001,12.626452500000001,0.0,0.46876650000000003,45.075300000000006,14.548800000000002,948.0102,8.0538,108.4665,0.0,4.0269,3.8864000000000005,253.24060000000003,2.1514,28.9745,0.0,1.0757,81.73760000000001,0.6944,9.352,0.0,0.3472,45.247600000000006,609.383,0.0,22.623800000000003,5.177,0.0,0.1922,0.0,2.5885,0.0,1
1.51824,12.87,3.48,1.29,72.95,0.6,8.43,0.0,0.0,-0.24844351666275835,0.2819740402752463,-0.9449506246529206,0.5978470597111846,-0.5205061921961279,-0.866093763872098,0.052532135240017035,0.052532135240017035,-0.8008777679717868,-0.022831074900527458,-0.5428256668400184,0.6187628850187655,-0.7705143956585665,0.9542576426362255,0.9542576426362255,0.05757915612384602,0.5132952015056226,-0.5910734367830315,0.7922122610537938,-0.9432845990484758,-0.9432845990484758,0.4009674285890619,-0.31381055935888247,-0.9567375630830606,0.2771208750565576,0.2771208750565576,-0.2738822864870273,0.9549191549653833,-0.769097169221327,-0.769097169221327,-0.9230819841240738,0.8253356149096783,0.8253356149096783,-0.5446891134684134,-0.5446891134684134,1.0,0.09028895051014224,-0.22086428035067596,0.3090244036282502,0.10714954225223688,-0.1254718612413581,0.09264845536692157,0.31486832101858137,1.8750852351089278,-0.0654370401635025,0.06464746346335669,-0.01529643384373288,-0.004882622047381226,0.03661252095052812,0.06504326426007097,0.08902569689227588,-0.1288460651057763,-0.07224664295553958,0.08189782056484708,-0.06505670172553955,-0.12985794519823007,-0.19842294026289556,0.07235232573764923,-0.0858829081077439,0.07158196134574087,0.15723270440251572,0.2688172043010753,-0.0053167247696281695,0.03896234656165584,0.0728484559712787,0.1043247119064957,-0.047673364429873306,-0.08643343956997303,-0.12038943368674813,0.07189072609633357,0.08873114463176572,0.27322404371584696,19.539748799999998,5.2834752,1.9585296,110.75560800000001,0.910944,12.7987632,0.0,0.0,44.7876,16.6023,938.8665,7.7219999999999995,108.49409999999999,0.0,0.0,4.4892,253.866,2.088,29.336399999999998,0.0,0.0,94.1055,0.774,10.8747,0.0,0.0,43.77,614.9685,0.0,0.0,5.058,0.0,0.0,0.0,0.0,0.0,1
1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0.0,0.0,-0.7580859077229728,0.5185472255867604,-0.8986769480827077,0.628880606317818,-0.5113402909674453,-0.9924741994643731,0.05323115577644529,0.05323115577644529,-0.05872578747008089,-0.4906478210147381,0.07612830001853971,0.06711644974427175,-0.8864639497471927,0.6108762999832124,0.6108762999832124,0.19632740626677755,0.23675061380114032,-0.3731379704378176,0.6993056768682907,-0.8262338476412722,-0.8262338476412722,0.3264757803546112,-0.1880768388928799,-0.9748436214041636,0.3901516843082303,0.3901516843082303,-0.24491047981296446,0.7891275700546888,-0.7429235156722649,-0.7429235156722649,-0.6932712706162236,0.8309406791001634,0.8309406791001634,-0.17511085919081024,-0.17511085919081024,1.0,0.006015299204290055,-0.005025805390944562,0.23381054080463168,0.06920376024732458,-0.13190583763423122,-0.0727801219759715,0.3149270087801015,1.8754347290013333,-0.08958947292892924,-0.06942668417126674,0.07386343285436746,-0.04166615824097938,-0.0337613585463797,-2.499910794827852e-16,-3.421665613032534e-16,-0.09467125031446919,0.08684902676351114,-0.04502370785997322,-0.035136183277311286,-0.008218654388653424,-0.012558103905862433,0.10553649102023624,-0.10427677820899027,-0.07101751620003421,0.11461770871405827,0.19595930844661577,0.010612466855567755,0.011453625585921466,0.04866049046458451,0.0696856451006734,0.021692666628443227,-0.0902059749467965,-0.125644036533038,-0.05816081914988856,-0.07178500393744008,0.27322404371584696,20.4564392,5.6755996,1.7755217999999997,110.76524459999999,0.8953485999999999,12.185846199999999,0.0,0.0,50.415200000000006,15.7716,983.9051999999999,7.9532,108.2444,0.0,0.0,4.3758,272.9826,2.2066,30.0322,0.0,0.0,85.39829999999999,0.6902999999999999,9.3951,0.0,0.0,43.064099999999996,586.1096999999999,0.0,0.0,4.737699999999999,0.0,0.0,0.0,0.0,0.0,1
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0.0,0.11,-0.696403013105451,0.4485577809205432,-0.9072688569284495,0.4618790842874206,-0.49405160561724276,-0.9349202597518482,0.05323115577644529,-0.05671322714023398,-0.22676960754712588,-0.428500966998735,-0.21217292315279618,0.17624157161241205,-0.9456695318260206,0.6795631096835295,0.594920663309892,0.13717711210090727,0.49602944782645964,-0.4638968692589801,0.8042579229121282,-0.8686094366471648,-0.8089647866300855,0.15198138779989437,-0.1880768388928799,-0.999379768101426,0.371659872260533,0.26749882862458735,-0.4505911043892119,0.8130589743840955,-0.8610990519724927,-0.8000792778303477,-0.8338346752604369,0.8419009751622688,0.7775727187509279,-0.40412164452679195,-0.5020939611283953,0.9939560979566968,-0.07515678581504405,-0.11112987942042594,0.25735063804374114,0.17719809284539778,-0.142313319183921,0.05279577836746597,0.3149270087801015,1.397024820492958,-0.0382207622589833,-0.0942978180414048,-0.0520346114080561,0.009745974616197986,-0.05743825387708214,-0.05467620356928532,0.017504641559260424,-0.12075019297250034,-0.06317383446468655,0.011713386314420825,-0.06557377049180328,-0.07013439724855969,0.02506664671286088,0.0827433175279743,-0.10427677820899027,-0.00449466854182621,0.12720392993316773,0.26828675495383647,-0.08052976429256119,0.026025629068770796,0.11338453729308354,0.13818787651423928,-0.049754150000118694,-0.09666955688739527,-0.0633600136257549,0.038520977352911205,0.08438833330036846,0.21052274392781126,20.3198606,5.5541963999999995,1.8058725999999998,110.4617366,0.8649977999999998,12.550055799999999,0.0,0.16692939999999998,49.007400000000004,15.9341,974.6581000000001,7.6323,110.7353,0.0,1.4729,4.3554,266.4114,2.0862,30.2682,0.0,0.4026,86.62010000000001,0.6782999999999999,9.841299999999999,0.0,0.1309,41.4903,601.9733,0.0,8.0069,4.7139,0.0,0.06269999999999999,0.0,0.9097,0.0,1
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0.0,0.0,-0.8315448036718665,0.41383346545979327,-0.871500422170804,0.3255776878783734,-0.08813915408857477,-0.6567676338410395,0.051723236515659875,0.051723236515659875,-0.05872578747008089,-0.5420150349464431,-0.15319237222217236,0.3868073630245079,-0.9327420730313463,0.511703992453149,0.511703992453149,0.01761010929230725,0.6510902733204751,-0.8148028117859123,0.9826832076851203,-0.8877292517787501,-0.8877292517787501,-0.07735001976165862,0.3153223623952687,-0.9025150646103678,0.44466151674170673,0.44466151674170673,-0.8661402849970217,0.9606651011994307,-0.9274097488183283,-0.9274097488183283,-0.8654352092411123,0.9902159962126371,0.9902159962126371,-0.7870537770643236,-0.7870537770643236,1.0,0.10788202930522847,-0.153808905457287,0.14543194382590843,0.0933061280592055,0.09600988714391935,-0.048655340341610266,0.31479280911293855,1.8746355510667614,-0.0895894729289292,-0.03733514733110364,-0.0252258770918312,0.077607055087735,0.017749396575241567,0.06985174550292693,0.09560713769953683,-0.12075019297250023,-0.09425733560903458,0.005868272853206904,0.062364361724272295,-0.09541474180908542,-0.14579372548428254,-0.06671796280278311,0.1028219916272432,0.042074821209196304,0.06694642949136362,0.11445679880781524,0.08317419565865264,0.03275224908184652,0.0550575627544805,0.07884675517212839,-0.05788375077953384,0.06810085360562924,0.09485476037926929,-0.03463362143074865,-0.042746554933603687,0.27322404371584696,20.65908,5.498961,1.6861455,110.34379200000001,0.21266700000000002,13.306878,0.0,0.0,49.232,15.096,987.904,1.9040000000000001,119.136,0.0,0.0,4.0182,262.9568,0.5068,31.7112,0.0,0.0,80.63040000000001,0.15540000000000004,9.723600000000001,0.0,0.0,10.1696,636.3264,0.0,0.0,1.2264000000000002,0.0,0.0,0.0,0.0,0.0,1
1.51977,13.81,3.58,1.32,71.72,0.12,8.67,0.69,0.0,-0.9293332734017752,0.3777647953404117,-0.9547962716132592,-0.5544129026448328,-0.06891899735940511,-0.7213878705410808,-0.5963719146116305,0.05100418692168318,0.11101112443656921,-0.8375770921213092,-0.7603150315126421,0.20568824784587897,-0.8828728256836348,-0.354924266788705,0.3213615379303729,0.18651236942257574,0.9951799309015783,-0.848100031710408,0.9503708470676735,-0.42809968152039385,-0.9054288894796296,-0.708540182623666,0.13042370873814554,-0.8444696962887723,-0.4252188520981522,0.2481754516523729,-0.9144574876530587,0.2757667902246074,-0.9882620154449107,-0.8594359180330797,-0.8052033853057,0.6894984329517471,0.9928086358538663,-0.9979026414617453,-0.7284236861977681,0.7712460149971067,0.1272246608970764,-0.18811955662380955,0.30026882843845804,0.1551006091905128,0.11084011177944592,0.0008041235261539508,-0.09999170806854962,1.8741950682048114,-0.04809935322971274,0.07814535930788924,0.08147156966761393,0.0240293152702137,-0.024456019044518888,0.01278910546574535,0.12238920112344465,-0.10006665490594648,-0.09891246069655801,-0.028880092932238158,0.027919953545250523,-0.016404873503180723,-0.17526133600877275,0.10553649102023231,0.062397585169052444,-0.008971598680336486,-0.029462470846812222,0.2640557125614755,0.08317419565865314,0.03592819390540912,-0.09245908507142404,0.1381878765142395,-0.03756181436350544,0.03932954622699546,0.10847747431866243,0.0650486737933875,0.005571474669859097,-0.10058047887559524,20.988023700000003,5.4407766,2.0060964,108.9979044,0.1823724,13.1764059,1.0486412999999999,0.0,49.439800000000005,18.229200000000002,990.4532,1.6572,119.73270000000001,9.5289,0.0,4.7256,256.7576,0.4296,31.0386,2.4701999999999997,0.0,94.6704,0.1584,11.4444,0.9107999999999999,0.0,8.606399999999999,621.8124,49.486799999999995,0.0,1.0404,0.08279999999999998,0.0,5.9822999999999995,0.0,0.0,1
1.52172,13.51,3.86,0.88,71.79,0.23,9.54,0.0,0.11,-0.7799294331520924,0.6204614867997011,-0.7385544208864352,-0.4931503354662546,-0.17993824698212127,0.06609748892358035,0.04905662922732228,-0.060885991860587296,0.09111386474231668,-0.2501479486308675,-0.8883770228820775,0.3868073630245079,-0.4898737249844469,0.5868532072224946,0.494419564295019,0.02760751145421152,0.9684714262637689,-0.5829778403072591,0.6721930835534694,-0.7528549465672953,-0.6760501726952921,-0.9157727188827872,0.44466151674170673,-0.5443166386804261,0.6371511441985802,0.5486898605815876,-0.9721332734353403,0.9388886398316584,-0.8930889848370043,-0.9370783106708145,-0.9410003364789378,0.9736663950053749,0.9427546655283462,-0.9933692815601315,-0.9747445446749897,0.9939560979566968,0.037788925111158306,0.15226832458041692,-0.24960149071398832,0.1775358819459968,0.009500700483393236,0.0673770873461478,0.3144861759574507,1.3636253423444753,-0.05721938866684898,-0.0694266841712661,0.005125756696273112,0.077607055087735,0.044256935254209304,0.019120542304665433,0.1076135813932663,-0.1235138332850849,0.05310473686610632,0.07890915191607621,0.06441227873630731,0.08343245939118944,0.19645745014573762,-0.10270454625039738,0.04519950016614359,-0.02212004254652483,-0.13275596312924762,-0.08306908450939451,0.021057568769249094,0.05160928639987803,0.11338453729308354,0.13818787651423942,-0.031574943722981405,0.013390302731229087,-0.07973613020520785,0.05539275648999226,0.01662655852579648,0.21052274392781126,20.5584372,5.8738392,1.3391136,109.2442788,0.3499956,14.517208799999999,0.0,0.1673892,52.148599999999995,11.8888,969.8829000000001,3.1073,128.88539999999998,0.0,1.4861,3.3968,277.1094,0.8878,36.8244,0.0,0.4246,63.175200000000004,0.2024,8.395199999999999,0.0,0.0968,16.5117,684.8766,0.0,7.8969000000000005,2.1942,0.0,0.0253,0.0,1.0493999999999999,0.0,1
1.52227,14.17,3.81,0.78,71.35,0.0,9.69,0.0,0.0,-0.9998768631977359,0.580938320853006,-0.6679670540315852,-0.8164046224830899,0.04850728403588782,0.21500379179404241,0.04850728403588782,0.04850728403588782,0.6451659056653537,-0.7262376547487792,-0.7667724528530832,-0.032827160104273945,0.29366161313386124,-0.032827160104273945,-0.032827160104273945,-0.12208366377743342,0.9717586766697681,-0.7848096869247678,0.594920663309892,-0.7848096869247678,-0.7848096869247678,-0.9919929990140974,0.7109135380122773,-0.50170986677365,0.7109135380122773,0.7109135380122773,-0.616402073860085,0.8012535175812853,-0.616402073860085,-0.616402073860085,-0.9650343229592008,1.0,1.0,-0.9650343229592008,-0.9650343229592008,1.0,-0.1428501394961006,0.09575829443449393,-0.30932362834423055,-0.16875253540004848,0.16005059584447578,-0.012270652834435606,0.31441201494195364,1.872367868102278,-5.556379143522063e-20,0.09176744954016418,0.08098895520934457,-0.07229988226191685,-0.017749396575241386,-0.09487515162125008,-0.12985705110171097,-0.04013207719155148,-0.058254237095385776,0.034404163802306244,0.059332921473181637,0.04818384197443413,0.07362491053693535,0.11149685025297452,-0.10594763571425386,-2.1043459546100468e-16,-0.15692244157677224,-0.26828675495383647,-0.08201381550623578,0.018888569338319006,-0.11069521841470212,-0.1585242489572248,-0.003700089542092528,0.10683760683760685,0.1488095238095238,-0.004514056040928124,-0.005571474669858935,0.27322404371584696,21.5705659,5.7998487,1.1873706,108.6139645,0.0,14.7507963,0.0,0.0,53.987700000000004,11.0526,1011.0294999999999,0.0,137.3073,0.0,0.0,2.9718,271.8435,0.0,36.9189,0.0,0.0,55.653,0.0,7.5582,0.0,0.0,0.0,691.3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
