V1,V2,V3,V4,cos(V1+V2),cos(V1+V3),cos(V1+V4),cos(V2+V3),cos(V2+V4),cos(V3+V4),Class
0.24835,7.6439,0.9885,-0.87371,-0.038259026244223000,0.3277738877159270,0.8107524319411000,-0.7021541350147970,0.8837385675212360,0.9934188592142460,1
1.1317,3.9647,3.3979,0.84351,0.37464236776260400,-0.18177279434698500,-0.3934797983112380,0.47184449964583500,0.09567445412221360,-0.4537588960817250,1
2.8033,9.0862,-3.3668,-1.0224,0.7795366439967600,0.8453907736842020,-0.20856129432526000,0.8452383429249180,-0.20828225276622800,-0.3175920491080730,1
4.4682,2.2907,0.95766,0.83058,0.8889656380272460,0.6544621280477270,0.553358557586197,-0.9943057791163460,-0.9997937051453890,-0.21573419995534000,1
5.0185,8.5978,-2.9375,-1.281,0.497632299186343,-0.48835499142731400,-0.827639582405096,0.8121986063026200,0.5117166159081670,-0.4740536957935020,1
1.8664,7.7763,-0.23849,-2.9634,-0.976348814676474,-0.05708262773837560,0.45626769831431500,0.31093024366652300,0.10034187023516900,-0.9981826657255050,1
3.245,6.63,-0.63435,0.86937,-0.9003505007442700,-0.8623301444231530,-0.5630063604700690,0.9589457486696460,0.3472261889915270,0.9725096842784300,1
4.0296,2.6756,0.80685,0.71679,0.9122655757033160,0.12374302441300400,0.03399446873796290,-0.9424684051195510,-0.9687148470742720,0.04713885166678920,1
-1.1313,1.9037,7.5339,1.022,0.7162378790603970,0.9928785342038580,0.9940326992417730,-0.9999177987811820,-0.9767855596421740,-0.6456837482032390,1
0.87603,6.8141,0.84198,-0.17156,0.16311945360980800,-0.14668251660013300,0.761954902707296,0.19661235651030300,0.9361239538903680,0.7835607826408920,1
4.1197,-2.7956,2.0707,0.67412,0.24420164495759800,0.9956985307009830,0.08134105445129160,0.7485657317678240,-0.5232699549033140,-0.92231298293707,1
3.8027,0.81529,2.1041,1.0245,-0.09425884198479980,0.9299993292531050,0.11455895421728500,-0.9754143980851200,-0.2657614333167730,-0.9999155966636950,1
1.4806,7.6377,-2.7876,-1.0341,-0.9534020894208260,0.2607474227154010,0.9019639633810050,0.13727616606845300,0.9491048879718800,-0.7775052155970830,1
4.0632,3.584,0.72545,0.39481,0.2053111642117250,0.07618712202378780,-0.25164442214421000,-0.392123636786322,-0.6695323228837370,0.4354484054383160,1
4.3064,8.2068,-2.7824,-1.4336,0.9985867758769060,0.04677924881523870,-0.964092231092953,0.6533575325291120,0.8823259436932270,-0.47625345192378900,1
2.4486,-6.3175,7.9632,0.20602,-0.7469673476932220,-0.5511770765105100,-0.8837535608163670,-0.07483365092250430,0.985294826099202,-0.3100430999777410,1
3.2718,1.7837,2.1161,0.61334,0.33641840185005900,0.6252961916830060,-0.7360719846271930,-0.7260698429124140,-0.7353911170743970,-0.9162606307482120,1
-0.64472,-4.6062,8.347,-2.7099,0.5128754801497610,0.15112044176747500,-0.9773953536203380,-0.8257829214672460,0.5123178984959580,0.7984468114629330,1
2.9543,1.076,0.64577,0.89394,-0.6304159850189440,-0.8967274377060840,-0.7605429826306070,-0.15040080138942600,-0.3886294704167810,0.031081320274498100,1
2.1616,-6.8804,8.1517,-0.081048,0.006410975698663080,-0.6305598202797860,-0.4879639974457000,0.29503899180548200,0.7786639513877230,-0.2149790380858500,1
3.82,10.9279,-4.0112,-5.0284,-0.5734681563543020,0.9817768974547260,0.35451593431836400,0.8059518589211180,0.9272913764846080,-0.9267315832047450,1
-2.7419,11.4038,2.5394,-5.5793,-0.7228503228032930,0.9795668423251610,-0.4504045198363620,0.1927529517745410,0.8966353783700880,-0.9948337565866250,1
3.3669,-5.1856,3.6935,-1.1427,-0.24537226005187200,0.7128696270859500,-0.6078925040621470,0.07861512275191070,0.9989825048420930,-0.830499416544429,1
4.5597,-2.4211,2.6413,1.6168,-0.5377816589983120,0.6075573426250510,0.9943145182494790,0.9758537838883310,0.6936156466184910,-0.4388235215641250,1
5.1129,-0.49871,0.62863,1.1189,-0.09804123368326760,0.8568564536756340,0.9986800655764260,0.9915722612731890,0.8137680452921900,-0.175815069101626,1
3.3397,-4.6145,3.9823,-0.23751,0.29169299327380900,0.5072421153078550,-0.9992238158761290,0.806729435464433,0.13916783219303000,-0.8235260416910190,1
4.2027,0.22761,0.96108,0.97282,-0.27835306530329900,0.43621765247414700,0.446751484254804,0.37287571635707900,0.3619569441820840,-0.3551772498160320,1
3.5438,1.2395,1.997,2.1547,0.07085160671556040,0.7368580756303570,0.833885817783317,-0.995499677339435,-0.968264061161362,-0.5317698139515790,1
2.3136,10.6651,-3.5288,-4.7672,0.9161898206465440,0.34814944712552300,-0.7725222109226000,0.6576399406360870,0.9266912452357830,-0.4277647162485950,1
-1.8584,7.886,-1.6643,-1.8384,0.9675154888950980,-0.928253328838483,-0.849791162199248,0.9981103739150330,0.9723778900851260,-0.9355061603442270,1
3.106,9.5414,-4.2536,-4.003,0.9967189151558440,0.4106768957945100,0.623957148231818,0.5441796692343010,0.7352334411191640,-0.3918286794728130,1
2.9163,10.8306,-3.3437,-4.122,0.38043529786642400,0.9100465402375450,0.35703927396868200,0.3588930234641400,0.910867668155312,0.37859852229359100,1
3.9922,-4.4676,3.7304,-0.1095,0.8891097151057580,0.13100399405390000,-0.7377214358228360,0.740353667620294,-0.13487665643144900,-0.887314562981016,1
1.518,5.6946,0.094818,-0.026738,0.5983030737628840,-0.042009307171331200,0.0794505014757108,0.8805536092238560,0.8165868693838380,0.9976834517522210,1
3.2351,9.647,-3.2074,-2.5948,0.9505701503352360,0.9996163795299540,0.8019165631602630,0.9877921417478800,0.7185962280638780,0.8865394979551490,1
4.2188,6.8162,-1.2804,0.76076,0.03941549942833220,-0.979427301643465,0.2640038840219450,0.7334686416775600,0.2734920522016990,0.8679980002887280,1
1.7819,6.9176,-1.2744,-1.5759,-0.7483150674153420,0.8739622221664980,0.9788569278630770,0.8021045322830860,0.5885879030510710,-0.957873437855074,1
2.5331,2.9135,-0.822,-0.12243,0.6700016570685280,-0.13984381027077700,-0.7445587955899040,-0.49749067588037500,-0.9391933677828350,0.5862047670915400,1
3.8969,7.4163,-1.8245,0.14007,0.31231191824148100,-0.4808322771553040,-0.6252243627681830,0.7703634757108070,0.29323767275060100,-0.1133892797969090,1
2.108,6.7955,-0.1708,0.4905,-0.8671834778732600,-0.3582601468918650,-0.8561145376015180,0.9422484537391930,0.5379316863860680,0.9493297453336170,1
2.8969,0.70768,2.29,1.8663,-0.8947222744242990,0.45690354582393700,0.05078915879688900,-0.9896624342088330,-0.8431868633991950,-0.5278685124834920,1
0.9297,-3.7971,4.6429,-0.2957,-0.9626441163908620,0.7579802231247100,0.805664471353141,0.6631326932669790,-0.5807005914573540,-0.3571258191696240,1
3.4642,10.6878,-3.4071,-4.109,-0.014832514924548500,0.9983702378799220,0.799219990647857,0.5423919489394210,0.9566232458712600,0.3314892459234660,1
4.0713,10.4023,-4.1722,-4.7582,-0.3301222273694720,0.9949139122385140,0.7732155712673480,0.9985913059416140,0.8026416726488390,-0.8802640278956510,1
-1.4572,9.1214,1.7425,-5.1241,0.18864445411359500,0.9595772622385040,0.9558919373474230,-0.13129411989422500,-0.6556846025887040,-0.971336228564817,1
-1.5075,1.9224,7.1466,0.89136,0.9151566349120220,0.7996493444730590,0.8161151835885540,-0.9373757934360820,-0.9467424345086210,-0.18294223663853400,1
-0.91718,9.9884,1.1804,-5.2263,-0.9381467526814340,0.9655571702333160,0.9902570755689770,0.17236067640359900,0.04969054795336580,-0.6182301519233370,1
2.994,7.2011,-1.2153,0.3211,-0.717686449531169,-0.2064091708876950,-0.9849853249526030,0.9561059171740960,0.3257280143919730,0.6261427834234440,1
-2.343,12.9516,3.3285,-5.9426,-0.37738817024993700,0.5524464093126950,-0.4183412951598760,-0.8407460050445150,0.7479589219431810,-0.8640719042546440,1
3.7818,-2.8846,2.2558,-0.15734,0.6238008440422070,0.9699951888453910,-0.8856671974426610,0.8087339000722730,-0.9950387820328280,-0.5035161640542700,1
4.6689,1.3098,0.055404,1.909,0.9540013849610270,0.01191473769267140,0.9568850535445850,0.2041470482149630,-0.9970209930866230,-0.38352270338580300,1
3.4663,1.1112,1.7425,1.3388,-0.1344803006935370,0.4762728310810580,0.09257826299901910,-0.9588443477256600,-0.7702312540473080,-0.998182948507697,1
3.2697,-4.3414,3.6884,-0.29829,0.47863229511020400,0.7807602565192780,-0.9855538487056420,0.7942646596807790,-0.07263495990217510,-0.9692781709832480,1
5.1302,8.6703,-2.8913,-1.5086,0.3303429887821280,-0.6194984893503370,-0.8869915303361000,0.8755683383933870,0.6382952249467100,-0.3074280286489850,1
2.0139,6.1416,0.37929,0.56938,-0.2969704159207010,-0.732776748179615,-0.8481501995865310,0.9718810162036060,0.9098828667813510,0.5827644172967760,1
0.4339,5.5395,2.033,-0.40432,0.9523990418363010,-0.7808989742029690,0.9995625436983910,0.2777792770985730,0.4103073107106390,-0.05785135522251910,1
-1.0401,9.3987,0.85998,-5.3336,-0.4834734087870820,0.9838222021556870,0.9959063412517870,-0.6719911924263680,-0.6030259856404820,-0.2365067105206400,1
4.1605,11.2196,-3.6136,-4.0819,-0.9467325764902790,0.8541407534969150,0.996912609972116,0.2454478367315140,0.6565846311302390,0.15781905117478900,1
5.438,9.4669,-4.9417,-3.9202,-0.6945059900529420,0.8793504252900380,0.05297152260374450,-0.1860977192796090,0.7408339075616100,-0.8457228713250720,1
5.032,8.2026,-2.6256,-1.0341,0.7849199633422090,-0.7417015486136500,-0.6552314636519800,0.7608428977769640,0.633045924644548,-0.8687580467693860,1
5.2418,10.5388,-4.1174,-4.2797,-0.9973631122568710,0.43171779971087400,0.5717984204323420,0.9904635453366720,0.9997099630103600,-0.5168081371497700,1
-0.2062,9.2207,-3.7044,-6.8103,-0.9170099896331620,-0.7186013369404520,0.7429598447193130,0.7200754312002740,-0.7443785280929250,-0.4625544875861690,1
2.0911,0.94358,4.5512,1.234,-0.9942902840154740,0.9362083277817550,-0.9832097239838510,0.7049772154805590,-0.5702282456784560,0.8785466753799220,1
1.7317,-0.34765,4.1905,-0.99138,0.18566278008085100,0.9355492711044370,0.7382527487919600,-0.7640315781244000,0.22969698004907500,-0.998345758494627,1
4.1736,3.3336,-1.4244,0.60429,0.339872791604574,-0.9239967540946450,0.06545419224540510,-0.3319817233406910,-0.6993580485883340,0.6821407771190670,1
3.9232,-3.2467,3.4579,0.83705,0.7797687272137050,0.45545357495272900,0.0478427493502772,0.9777800587221950,-0.7438775003618500,-0.40542067971586400,1
3.8481,10.1539,-3.8561,-4.2228,0.13475573134290700,0.9999680001706660,0.9306174617965490,0.9998932072777180,0.9386556236726440,-0.22302678507117000,1
0.5195,-3.2633,3.0895,-0.9849,-0.9219183306069840,-0.8927394676397990,0.8936421249852010,0.9849347596168800,-0.4476977472271360,-0.508811512420531,1
3.8584,0.78425,1.1033,1.7008,-0.06968246457950490,0.2467363389337150,0.7491719152952940,-0.3114833801062020,-0.7921072631412530,-0.943587868868668,1
1.7496,-0.1759,5.1827,1.2922,-0.0029036691248064700,0.7966192623762530,-0.9950248439895630,0.2901762620338480,0.4390098280710300,0.981678956654608,1
3.6277,0.9829,0.68861,0.63403,-0.10161329887577800,-0.38580385980652300,-0.4355588166031780,-0.10054349897422500,-0.04611731044216490,0.245617181917433,1
2.7391,7.4018,0.071684,-2.5302,-0.7543571375835090,-0.9457799956805020,0.9782596288590920,0.3713825585401800,0.1585392541462450,-0.7756344633184250,1
4.5447,8.2274,-2.4166,-1.5875,0.978912245137411,-0.5288997931230520,-0.9830477886024960,0.8904854799391440,0.9370490999873080,-0.6505352454591690,1
-1.7599,11.9211,2.6756,-3.3241,-0.7408764024175500,0.6092356322682610,0.36311695969152500,-0.4435296547955220,-0.6765138050932530,0.7969906822231370,1
5.0691,0.21313,0.20278,1.2095,0.5394981961740940,0.5307548929023480,0.9999894874974530,0.9147490388047330,0.14762479922590900,0.15785330913148200,1
3.4591,11.112,-4.2039,-5.0931,-0.4204425847216300,0.7352234820407700,-0.06316160161157020,0.8110130295524790,0.965279439061166,-0.9918474977315110,1
1.9358,8.1654,-0.023425,-2.2586,-0.7798175335615100,-0.3349749774923830,0.9483509118632020,-0.2840288059742570,0.9299993292531050,-0.6527650576874940,1
2.486,-0.99533,5.3404,-0.15475,0.0800406160958846,0.027578137002099600,-0.6892502128787480,-0.35911454743706400,0.40841441846185500,0.4557912938516090,1
2.4226,-4.5752,5.947,0.21507,-0.549531749816925,-0.49307291428665300,-0.875695194637793,0.19768556433106500,-0.34501895528083100,0.9926745025149900,1
3.9479,-3.7723,2.883,0.019813,0.9846218967778740,0.8537167956880840,-0.6777335919708410,0.6299558225466030,-0.819135348157348,-0.9716273310466900,1
2.2634,-4.4862,3.6558,-0.61251,-0.6067802816224700,0.9344854741012970,-0.08000806722910550,0.6745805335406340,0.3767831276076800,-0.9951721837924130,1
1.3566,4.2358,2.1341,0.3211,0.7707459000126770,-0.9396784275051290,-0.10670016662073600,0.9962426363485670,-0.1548631990740060,-0.7735372020495340,1
5.0452,3.8964,-1.4304,0.86291,-0.8855229300756170,-0.8901111416749140,0.9304800363226810,-0.7803364664090380,0.046903804764407900,0.8432527981535940,1
3.5499,8.6165,-3.2794,-1.2009,0.9210724369127460,0.9636374101817430,-0.7020012521828330,0.5848628960788430,0.4244746885611380,-0.23001099462783900,1
0.17346,7.8695,0.26876,-3.7883,-0.18785554770193700,0.9038038488960880,-0.8900929112220550,-0.28046485369568,-0.5901050701442130,-0.9294240498639670,1
2.4008,9.3593,-3.3565,-3.3526,0.6921947780023630,0.5770371967768150,0.5802180000195520,0.9609488851579700,0.9620208055405580,0.9106612050317040,1
4.8851,1.5995,-0.000291,1.6401,0.9797845411282890,0.1715669857998380,0.9708571060776290,-0.028408850528940500,-0.9952011231473290,-0.0689579045750862,1
4.1927,-3.2674,2.5839,0.21766,0.6015949790741900,0.8807206748401140,-0.29745795603571200,0.7753671850320700,-0.9957845100740280,-0.9427437754750310,1
1.1166,8.6496,-0.96252,-1.8112,-0.9422794807432530,0.9881531423191020,0.768309794516755,0.16612783953199200,0.8497872897401480,-0.9330945166460540,1
1.0235,6.901,-2.0062,-2.7125,-0.07045993446468900,0.554778176244385,-0.11792860635022200,0.1814011172187950,-0.5002513036590830,0.006310977721826690,1
-1.803,11.8818,2.0458,-5.2728,-0.793643282610609,0.9706686007253340,0.7019855562076280,0.20803633537284300,0.9473902733788260,-0.9963550090709070,1
0.11739,6.2761,-1.5495,-2.4746,0.9939226031588060,0.13824217438953200,-0.7078244903289840,0.014210541293612900,-0.7900490355836640,-0.6352166340468400,1
0.5706,-0.0248,1.2421,-0.5621,0.8547122827116470,-0.23955130467244400,0.9999638752175020,0.3461800589094100,0.8326614028420040,0.7775727187509280,1
4.0552,-2.4583,2.2806,1.0323,-0.026100708791315100,0.9986161663334750,0.3663758314268440,0.9842528581785390,0.14429089087562900,-0.9853627447775760,1
-1.6952,1.0657,8.8294,0.94955,0.8083219796754130,0.6592204874227870,0.7346470654482620,-0.8914223948150020,-0.4299646956935550,-0.9379339585854580,1
-1.1193,10.7271,2.0938,-5.6504,-0.9832981666356940,0.5615818343301760,0.8839677720715080,0.9677818988375290,0.35630561685867900,-0.9151133584713180,1
