day,month,year,Temperature,RH,Ws,Rain,FFMC,DMC,DC,ISI,BUI,FWI,cos(day+month),cos(day+year),cos(day+Temperature),cos(day+RH),cos(day+Ws),cos(day+Rain),cos(day+FFMC),cos(day+DMC),cos(day+DC),cos(day+ISI),cos(day+BUI),cos(day+FWI),cos(month+year),cos(month+Temperature),cos(month+RH),cos(month+Ws),cos(month+Rain),cos(month+FFMC),cos(month+DMC),cos(month+DC),cos(month+ISI),cos(month+BUI),cos(month+FWI),cos(year+Temperature),cos(year+RH),cos(year+Ws),cos(year+Rain),cos(year+FFMC),cos(year+DMC),cos(year+DC),cos(year+ISI),cos(year+BUI),cos(year+FWI),cos(Temperature+RH),cos(Temperature+Ws),cos(Temperature+Rain),cos(Temperature+FFMC),cos(Temperature+DMC),cos(Temperature+DC),cos(Temperature+ISI),cos(Temperature+BUI),cos(Temperature+FWI),cos(RH+Ws),cos(RH+Rain),cos(RH+FFMC),cos(RH+DMC),cos(RH+DC),cos(RH+ISI),cos(RH+BUI),cos(RH+FWI),cos(Ws+Rain),cos(Ws+FFMC),cos(Ws+DMC),cos(Ws+DC),cos(Ws+ISI),cos(Ws+BUI),cos(Ws+FWI),cos(Rain+FFMC),cos(Rain+DMC),cos(Rain+DC),cos(Rain+ISI),cos(Rain+BUI),cos(Rain+FWI),cos(FFMC+DMC),cos(FFMC+DC),cos(FFMC+ISI),cos(FFMC+BUI),cos(FFMC+FWI),cos(DMC+DC),cos(DMC+ISI),cos(DMC+BUI),cos(DMC+FWI),cos(DC+ISI),cos(DC+BUI),cos(DC+FWI),cos(ISI+BUI),cos(ISI+FWI),cos(BUI+FWI),Classes
17,7,2012,29,70,14,0.0,82.8,9.4,34.1,3.2,11.1,3.6,0.4241790073369970,0.8920866113481860,-0.4321779448847780,0.569750334265312,0.9147423578045310,-0.27516333805159700,0.7445305831140190,0.2988979063644720,0.6715352485474480,0.21857336778526300,-0.9848422969392380,-0.17868300502473500,-0.5027006789909890,-0.12796368962740500,-0.030975031731216500,-0.5477292602242690,0.7539022543433050,-0.2615322566901230,-0.7699479605420720,-0.9665708506943910,-0.7142656520272000,0.7319914978089470,-0.3853381907718300,0.5103325940127420,-0.6402832802379710,-0.9469261658598850,0.188951815557452,-0.8007201213492240,-0.21322294515317300,-0.6032850803950620,-0.13130699772022900,0.9963326625286190,0.26510490849248900,0.0398208803931389,0.5551133015206260,-0.7480575296890000,0.2700652486639300,0.7642697192987800,0.9642635138514520,0.7080428643420060,-0.737993341925624,0.37715532502333400,-0.6800234955873390,0.6333192030863000,-0.41937459884298000,-0.6522982716026380,-0.9100289512880980,-0.5870640462090190,0.8356896577978100,-0.22547187812892700,0.1367372182078340,-0.8312897647130770,-0.16123796432418900,-0.5602487964562100,-0.07867819473184020,0.9994640538508950,0.31574375491924300,0.4369502489087260,-0.9996930420352070,-0.897151090185845,-0.9982947757947530,0.10423602686569700,-0.896758416334147,-0.4591012638431010,-0.789334628680972,-0.38369844494974200,0.9401317642557780,0.006201986520462710,0.8859318072699820,0.9994345855010050,-0.07956356727854010,0.9074467814501960,0.9214064952769830,0.3458020900549920,0.9999996055886660,-0.16211443649971800,0.8693974903498250,-0.5335843865891180,fire
18,7,2012,31,68,14,0.0,85.4,12.1,43.1,4.6,14.2,6.0,0.9912028118634740,0.862227273794955,0.3005925437436370,-0.38369844494974200,0.8342233605065100,0.6603167082440800,-0.9630855611126040,0.2521194079266270,-0.1603613649604950,-0.820305458367489,0.7080428643420060,0.4241790073369970,-0.5027006789909890,0.9550736440472950,0.9217512697247490,-0.5477292602242690,0.7539022543433050,-0.27345516116425400,0.9688024594072100,0.9863389957889220,0.5682896297679740,-0.7030289574653860,0.9074467814501960,0.5696016859435190,0.9649185579872970,-0.9469261658598850,0.188951815557452,0.3773228280145980,0.6103205934575960,0.8783463430281410,0.9545995881257790,-0.9919131700195630,0.4558081269352540,0.0398208803931389,0.5253219888177300,0.9147423578045310,-0.98705595635838,0.6353789616514090,0.26920998745148,-0.504079240209085,0.3458020900549920,0.7654140519453430,0.9496776978825430,0.4401430224960410,-0.8587147265034700,-0.010612467325731600,-0.4137225658047110,-0.9416258104001760,0.8685184188241580,0.17171734183077800,0.1367372182078340,0.4257869286693040,0.5675586048115440,0.8518274232925500,0.9690221929390500,-0.9972385088794740,0.40808206181339200,-0.83810385359639,0.8932061115093230,0.6353789616514090,-0.11215252693505500,-0.06279172292408180,0.9601702866503660,-0.9938869900344420,-0.953757183235068,-0.4480736161291700,0.5970602090937290,-0.9571465630982070,0.22030638553844200,-0.5469859627942360,0.3926742032638790,0.7319914978089470,-0.8385880220850410,0.7307801165481210,0.39430721903739100,0.9987723565872100,-0.3853381907718300,0.21857336778526300,fire
19,7,2012,35,59,17,0.0,88.1,12.0,52.8,7.7,18.2,10.9,0.6469193223286400,0.039640157079441900,-0.8293098328631500,-0.8578030932449880,-0.12796368962740500,0.9887046181866690,0.9594223847877600,0.9147423578045310,-0.8975430563444250,0.003537548134909950,0.8780080208168100,0.0548422623500144,-0.5027006789909890,-0.3999853149883510,-0.99964745596635,0.4241790073369970,0.7539022543433050,0.658313383119661,0.9887046181866690,-0.9939846525206640,-0.5335843865891180,0.9977389813911300,0.5820442524021220,0.2497152582138400,-0.7709650460315470,0.8920866113481860,0.188951815557452,0.05466166753185660,0.6863550242365260,-0.7153813559665200,-0.9413874574476930,0.744409826821377,0.9594733684301230,0.9694593666699880,-0.16299078079570500,-0.9036922050915070,-0.8376190239924290,-0.9923354691509290,0.986484911252422,0.28451374870435500,-0.9786364524049920,-0.3399902434635720,0.8243313311075580,-0.7710802229758450,-0.8499769862972760,-0.3090227281660710,0.2700652486639300,-0.7474678236958640,-0.2289315943687470,0.7074153958724910,-0.27516333805159700,-0.14286340431961400,-0.7480575296890000,0.7744433278635740,0.9078195977561950,-0.8006117624589940,-0.9307513960668840,0.9908466464388280,0.8438539587324920,-0.8213200831418710,0.15337386203786400,0.7963524702919230,-0.09542885100095070,0.9085630817486420,-0.8908109925839660,0.018574866188596800,0.87071095327156,0.0398208803931389,-0.38697672074015600,0.6596494533734620,0.3474682721812600,-0.6146521488144700,-0.6896870271361660,-0.3090227281660710,0.6462417956987820,0.7198162358201260,0.9690221929390500,-0.6780675198445590,fire
20,7,2012,33,65,15,0.1,81.4,12.3,62.1,2.8,16.5,4.0,-0.2921388087338360,-0.8193919372449600,-0.9182827862121190,-0.9843766433940420,-0.9036922050915070,0.3149009076879340,0.6455637592987360,0.6340062895737360,0.9136625655223590,-0.6903298762015730,0.3631854084160620,0.4241790073369970,-0.5027006789909890,-0.6669380616522620,-0.9672505882738820,-0.9999608263946370,0.6845466664428070,0.9066990016890750,0.9002538547473050,0.9998869257099250,-0.9304262721047530,-0.061905293994420500,0.004425697988050790,-0.9844084734073710,-0.9182111617470250,-0.7821181995566570,0.089972790088501,0.45422635068359500,0.44077800833977800,0.7967800637567800,-0.5069884161721560,0.566244298259212,0.6196625787827070,-0.8192882452914590,-0.6401443394692000,-0.1130350361284830,0.26493050950398100,0.2504000790384290,0.658313383119661,-0.3224489764913090,0.7210481538680820,0.7654140519453430,-0.11038724383904800,-0.6421890568137260,-0.3107116112973890,-0.3249699818906050,0.13409729161353300,0.2529787743934900,0.9835904648022340,0.9933903797222720,-0.8208130944926680,-0.5492145583145830,-0.5617192758811500,-0.13060579803066800,0.49795620278841500,0.9964679075571250,0.9887046181866690,0.9835904648022340,0.9861923022788640,0.8069343940699730,-0.9709581651495910,-0.627828035246386,-0.5748239465332690,0.8536829902749360,0.529095475861036,-0.8121307304063010,-0.8724378879524820,-0.83810385359639,0.5417961692373050,-0.8208130944926690,-0.8649898828201890,-0.829805798070649,-0.47709879270357100,-0.9981895100953400,-0.992002690073972,0.9002538547473050,0.8693974903498250,-0.07956356727854010,fire
21,7,2012,33,70,17,0.0,85.4,18.5,71.5,5.2,22.4,8.8,-0.9626058663135670,-0.9250788632858690,-0.8293098328631500,-0.9943674609282020,0.9550736440472950,-0.5477292602242690,0.9154586119516550,-0.22806693448310000,-0.17606078322989700,0.4825270293251050,0.8352015507314430,-0.04511489094451140,-0.5027006789909890,-0.6669380616522620,-0.030975031731216500,0.4241790073369970,0.7539022543433050,-0.27345516116425400,0.933315112063922,-0.9992074342602030,0.9336336440746370,-0.43057540477663,-0.9957676088732890,-0.9844084734073710,-0.6402832802379710,0.8920866113481860,0.188951815557452,0.3773228280145980,0.513836230366584,-0.8115065176989990,0.9560674973339560,0.21701621963687100,-0.7276382027932210,-0.782230889887116,0.9649660284921130,-0.013276747223059500,0.5565899179631280,0.32997659774057000,-0.6767608607837160,0.8771564107069180,0.40970309444050600,-0.5740969614310400,0.569750334265312,0.6333192030863000,-0.10862161243926300,0.8600617162362020,-0.9917769246391250,0.9804179305413610,-0.27345516116425400,-0.9663427463563270,-0.27516333805159700,-0.29383717075173700,-0.587782813560387,0.8600617162362020,-0.9782697014065080,-0.12972519732818600,0.7855209834229070,-0.83810385359639,0.939524893748256,-0.7271528468448450,0.4685166713003770,-0.9175780505318610,-0.811093014061656,-0.9742462780438530,0.9839093876486820,-0.8745996008351040,0.5521548186698770,0.9988587716774110,-0.4480736161291700,0.1376169789418760,-0.9982425366632160,-0.5617192758811500,0.2657868257612950,0.9401317642557820,0.18825721843234600,-0.7811230330551120,0.1367372182078340,0.976778300832261,fire
22,7,2012,28,79,18,0.1,73.4,16.4,79.9,1.8,21.7,2.8,-0.7480575296890000,-0.18025254864150600,0.9649660284921130,0.8920048697881600,-0.6669380616522620,-0.9940815309292620,0.4064597415690030,0.7642697192987800,0.20039515586394300,0.2358130209505230,0.9604180727246710,0.9451505141481710,-0.5027006789909890,-0.9036922050915070,-0.38369844494974200,0.9912028118634740,0.6845466664428070,0.2853650875145900,-0.16123796432418900,0.48485907327037800,-0.811093014061656,-0.9107638766871470,-0.9304262721047530,-0.4479119150932330,0.26681724592987000,0.862227273794955,0.089972790088501,0.8153157709970620,0.4811289933171560,0.9207853316290190,-0.9992353386164550,-0.46288152995518300,-0.5069884161721560,0.9827795820412210,-0.4321779448847780,-0.9848422969392380,0.6455637592987360,0.9140232173799540,0.4661610718874120,-0.04511489094451140,0.8443301867958130,0.8162385236075700,-0.9251475365964140,-0.8471575389318960,-0.03275044342594060,0.4064597415690030,-0.24698826698227500,0.6360645461588530,0.9857475546295650,0.9929763240076260,0.7319914978089470,-0.9571465630982070,-0.9876194833474770,-0.8724378879524820,0.5813218118144360,-0.4169542711121700,-0.37059332583764100,-0.32160813176404700,-0.7023970575027140,-0.11038724383904800,-0.3232895668635040,-0.9817866687932770,-0.9709581651495910,-0.26153225669013700,-0.8032647041083610,0.9804179305413610,0.6583133831196500,0.6954313613053630,-0.46304184575742900,0.7963524702919230,0.9207147661750010,0.9392203466968710,0.9998271922129020,0.48097042919830900,0.5245660458684600,-0.061905293994420500,-0.11215252693505500,0.8064094939122550,not fire
23,7,2012,27,66,22,0.4,68.2,10.5,71.3,1.8,15.4,2.1,0.15425144988758400,0.7302971279466400,0.9649660284921130,0.5101770449416690,0.5253219888177300,-0.16123796432418900,-0.9956027825808230,-0.49103472393024000,0.9986368251339450,0.9451505141481710,0.7642697192987800,0.9994640538508950,-0.5027006789909890,-0.8485702747846050,-0.7361927182273160,-0.7480575296890000,0.43854732757439000,0.9804179305413610,0.21943996321145900,-0.9713816149946640,-0.811093014061656,-0.9175780505318610,-0.9477216021311120,-0.9943482751141180,-0.16281233062611700,-0.18025254864150600,-0.20836735345900200,0.8935239195810690,0.7739956714093730,-0.9114215215732370,-0.9992353386164550,-0.47772027560288500,-0.9430514119900890,0.31742870151970200,0.3005925437436370,-0.641507990222383,0.5798755555298330,0.9802426408101080,-0.6132500265321480,-0.8649898828201890,-0.011500569930264900,-0.6780675198445590,0.9993732836951250,-0.9103967730584250,-0.6305892626204550,0.45201234267200900,0.5977724498221490,0.2529787743934900,0.9606651011994310,0.5275873289665900,-0.9175780505318610,-0.6167516944712090,0.4677318402470740,0.5834877556188820,0.2358130209505230,0.9555985806128390,0.5124668610443710,0.8702738186742470,-0.09542885100095070,-0.8490398484873360,-0.5885011172553460,-0.9957676088732890,-0.8011436155469340,-0.9871980063031850,0.2963541836370150,0.6333192030863000,-0.34082535775130900,0.3763326098250230,0.9929763240076260,0.9647326178866100,0.7198162358201260,0.9994345855010050,-0.6649503643367160,0.30143950709605100,-0.4145309832561090,-0.07867819473184020,-0.7259323042001400,0.21943996321145900,not fire
24,7,2012,28,78,16,0.1,70.0,9.6,79.7,1.4,14.7,1.3,0.9147423578045310,0.9694149930384050,-0.16299078079570500,0.10158570369662100,-0.6669380616522620,0.5124668610443710,0.9694593666699880,-0.5755504782013430,-0.9996234801059180,0.9644984462781500,0.5395547345848160,0.9860448308379630,-0.5027006789909890,-0.9036922050915070,-0.9843766433940420,-0.5328330203333980,0.6845466664428070,-0.030975031731216500,-0.627828035246386,0.30143950709605100,-0.5192886541166860,-0.9579148059017160,-0.4313768449706210,-0.4479119150932330,-0.666803285017939,0.10176563249608500,0.089972790088501,-0.6402832802379710,-0.0148720367508731,0.824936042073551,-0.9355825931643190,-0.9313335908685410,-0.8956566059020440,0.6864865509069840,0.9998433086476910,-0.9848422969392380,-0.8192882452914590,0.9950924405655390,0.6326316170223210,-0.43057540477663,0.28451374870435500,-0.518529431466979,0.9694593666699880,-0.9048298761112320,-0.9410263090291440,0.9342684984312390,0.8136649756296340,-0.6522982716026380,0.02301468689618210,-0.7247094710284640,-0.9241328000731300,-0.38369844494974200,0.8928064017629100,0.118298261843216,0.12094359992847400,0.7544854641146260,0.021238808173646000,0.5528950941703660,-0.9623648798313100,-0.30564204206642600,0.0707372016677029,-0.6153524829547190,0.16996714290024100,-0.48871185658585400,0.45675938025795800,-0.6549869076893760,-0.9924448300725430,-0.5762765558621500,0.23322285839826200,0.004425697988050790,0.6728503883183440,-0.09542885100095070,0.8356896577978180,0.9884368295391850,0.7766859820216310,-0.9241328000731310,-0.9040721420170610,-0.9576594803233850,not fire
25,7,2012,31,65,18,0.0,84.3,12.5,88.7,4.8,18.5,7.3,0.8342233605065100,0.31725718421695400,0.853220107722584,-0.4480736161291700,0.5551133015206260,0.9912028118634740,-0.7925951797514680,0.9802426408101080,0.8238282136314580,-0.04511489094451140,0.8859318072699820,0.6340062895737360,-0.5027006789909890,0.9550736440472950,-0.9672505882738820,0.9912028118634740,0.7539022543433050,-0.9812769704001150,0.7958149698139440,0.118298261843216,0.7204324789908390,0.933315112063922,-0.16211443649971800,0.5696016859435190,-0.9182111617470250,0.862227273794955,0.188951815557452,-0.6541787367669680,0.25366299498488500,-0.5186840743298450,0.9947531500588260,0.513836230366584,-0.7357138595428570,-0.18043044929108400,0.3005925437436370,0.9147423578045310,-0.5906532407374690,0.8859318072699820,0.9493991270440310,-0.3224489764913090,0.7210481538680820,0.824833798332418,0.2495401179733380,-0.562453851238172,0.07428047613093590,-0.506378638074642,-0.9718019998489940,0.7744433278635740,-0.24526659730265700,-0.9990597137251610,0.6603167082440800,-0.19694288945958700,0.6090559761063560,0.9934919348314020,-0.6903298762015730,0.3631854084160620,0.9860448308379630,-0.8663238137074820,0.9977982791785810,0.7415586354958400,0.0874989834394464,0.939524893748256,0.5260775173811050,-0.8312897647130770,-0.9775269404025310,0.4217646174105360,-0.6428696168317900,-0.8805319305955140,0.784420499510169,0.021238808173646000,0.9147423578045310,0.5813218118144360,0.7332005694242860,0.9264789562083720,-0.18043044929108400,-0.2589595982126110,0.8932061115093230,0.7855209834229070,fire
26,7,2012,36,53,19,0.0,89.2,17.1,98.6,10.0,23.9,15.3,-0.013276747223059500,-0.6265854166670990,0.6735071623235860,-0.8959709467909630,0.5253219888177300,0.6469193223286400,-0.5071443059497610,0.6353789616514090,0.48563565713375500,-0.12796368962740500,0.9339514396139710,-0.8963650350990850,-0.5027006789909890,0.5551133015206260,-0.9524129804151560,0.6469193223286400,0.7539022543433050,-0.3722425721387370,0.5124668610443710,0.34913335794434000,-0.27516333805159700,0.8698359975852090,-0.9526833244002690,0.9497343348236520,-0.56230429674402,0.039640157079441900,0.188951815557452,-0.8650806253556150,0.9327410656181020,0.8523869148001170,0.3756772216913490,0.989073804230569,-0.5630385188228740,0.5101770449416690,0.022126756261955700,-0.12796368962740500,0.8944010120027770,-0.9532217576632310,-0.8830452642947050,-0.4321779448847780,-0.9780851683128160,0.510940720218222,-0.9672505882738820,-0.9182827862121190,-0.6761067302290550,0.5528950941703660,0.6941538189759160,0.9858965815825500,0.06896522684630880,0.6858404635887350,0.9887046181866690,0.1838939941902240,-0.02831173268631070,-0.20819045382794400,-0.7480575296890000,0.46930113277710900,-0.9670247718322010,0.3291380572390700,-0.17780907112311600,-0.35243200931535500,-0.8390715290764520,0.3316528972032490,-0.9179307804142930,0.8707109532715670,0.7676954683253800,0.23753886704718600,0.9999964502998650,-0.6767608607837160,-0.8582592483813960,-0.38615760806093300,-0.9873392775238260,0.5536349335346490,-0.2133996485098600,-0.9997555067434420,0.6947928641748240,-0.7915108256977570,0.9860448308379630,0.06985124180712730,fire
27,7,2012,36,48,13,0.0,90.3,22.2,108.5,8.7,29.4,15.3,-0.8485702747846050,-0.9943482751141180,0.9858965815825500,0.9217512697247490,-0.6669380616522620,-0.2921388087338360,-0.48793679564240000,0.48408210693916100,-0.916515519162193,-0.4153390737160570,0.9889692871843130,-0.11126992927317500,-0.5027006789909890,0.5551133015206260,0.022126756261955700,0.40808206181339200,0.7539022543433050,-0.996008957022878,-0.6013024834811550,-0.7391908477842100,-0.9999682933493400,0.2683545138800970,-0.9526833244002690,0.9497343348236520,0.6334591633318130,-0.24113458224528700,0.188951815557452,-0.8394561002951890,0.018755700799604700,-0.9971857321778660,-0.7924848839948930,0.8049383100294830,-0.5630385188228740,-0.6800234955873390,0.3005925437436370,-0.12796368962740500,0.8043035362885690,-0.08044887706369820,0.9999120601031720,0.7533184498767940,-0.8400365570424710,0.510940720218222,-0.25810163593826700,-0.6401443394692000,0.9975563659842380,0.46694664023629000,0.8366638939132080,0.9885711137665780,-0.41776137677421800,0.8924059877505720,0.9074467814501960,-0.9313994411418630,-0.8006117624589940,-0.5215638619118830,-0.9579148059017160,-0.011500569930264900,-0.9996706432822100,-0.6922551540844390,-0.9782697014065080,-0.1147997863254660,-0.7486466455973990,-0.43057540477663,-0.9179307804142930,0.8268371568000090,-0.6374109827487220,0.0398208803931389,0.9493991270440360,0.34913335794434000,0.31827079955972000,0.8698359975852090,0.23408643079538800,0.9802426408101080,-0.572641633218302,0.9460174678626110,-0.28873932471175500,0.9207147661750010,0.4241790073369970,0.7533184498767940,fire
28,7,2012,33,76,15,0.0,86.5,24.4,117.8,5.6,32.1,11.3,-0.9036922050915070,-0.4479119150932330,-0.25810163593826700,-0.9468680107512130,0.5551133015206260,-0.9626058663135670,0.16734084067633100,-0.5343353319413790,0.28025370162706200,-0.5755504782013430,-0.9172245968430630,-0.030087288883017500,-0.5027006789909890,-0.6669380616522620,0.2495401179733380,-0.9999608263946370,0.7539022543433050,0.7332005694242860,0.9998731754079830,0.6496243204633880,0.9994345855010050,0.16909184197889300,0.8527565521308730,-0.9844084734073710,-0.4001510761416140,-0.7821181995566570,0.188951815557452,0.9964830793925330,0.7973164354940100,0.9801024943619020,0.7664398087977810,-0.4741328147641700,0.993471317481676,-0.577002178942952,-0.6401443394692000,-0.013276747223059500,0.9928708516677030,0.6589816781564030,0.9999936894248860,0.6209140059747620,-0.6421890568137260,0.9499555195937610,-0.9943674609282020,0.8243313311075580,0.6502992902336990,0.9914363462197610,0.5580647782030020,0.9966881176125150,0.2811061558726940,0.7871670609342780,-0.7596879128588210,0.5660952123664120,-0.12972519732818600,0.6576445687903850,-0.17868300502473500,-0.9997146522076720,0.3926742032638760,0.10600249902117600,0.743343562696173,-0.009724356349836420,0.7755658785102500,0.7750049088576300,0.2997453432770150,-0.586344815768225,-0.9953496531532020,-0.5454980740960650,0.7105471480744460,-0.9168704196267140,-0.6761067302290550,0.15425144988758400,0.9988159580766450,-0.4153390737160570,-0.6387786688749600,0.6243889085698410,-0.9568889718559660,0.9999996055886660,-0.36976826386317300,0.8352015507314470,fire
29,7,2012,32,73,15,0.0,86.6,26.7,127.0,5.6,35.0,11.9,-0.12796368962740500,0.5103325940127420,-0.25810163593826700,0.10158570369662100,0.9998433086476910,-0.7480575296890000,-0.802735381373626,0.6609834422419140,0.47165229356133900,-0.9990978260547260,0.39185723042955,-0.9982425366632160,-0.5027006789909890,0.2666429323599370,-0.11038724383904800,-0.9999608263946370,0.7539022543433050,0.7974255862817440,-0.6543155223459520,-0.4638288688518720,0.9994345855010050,-0.3999853149883510,0.9987279672435020,-0.3838654610194140,0.5254758798437130,-0.7821181995566570,0.188951815557452,0.9998702786048190,-0.9813117895155560,-0.9112047852530540,0.7664398087977810,0.2497152582138400,0.7555316224921050,-0.24095904923620100,-0.9923354691509290,0.8342233605065100,0.7105471480744460,-0.5484721255930480,-0.34249477911590700,0.9950924405655390,-0.5177697997895050,0.996615500394315,0.9993732836951250,-0.7361927182273160,-0.8131658842429300,0.6741634050511120,0.48718767500700600,-0.9981895100953400,0.37550959776701200,-0.9970370911071490,-0.7596879128588210,0.48097042919832200,-0.652971203772368,-0.8090099069535980,-0.17868300502473500,0.9649660284921130,-0.19520105499812200,0.2047438695914220,0.003537548134909950,0.23235910202965800,0.7755658785102500,-0.9036922050915070,0.7860702961410390,0.9795337509008300,0.9995995691587000,-0.45910126384311400,-0.6041373087754690,-0.4440991644246520,-0.9718019998489940,0.6340062895737360,0.4249831356213160,0.6209140059747620,0.7941987035371330,0.20648222933781100,0.7838693291836500,-0.9711702731126900,0.21943996321145900,-0.975041198108924,fire
30,7,2012,31,79,15,0.0,85.4,28.5,136.0,4.7,37.4,10.7,0.7654140519453430,0.9993796697027400,-0.25810163593826700,-0.577002178942952,0.5253219888177300,0.15425144988758400,-0.6682605635877420,-0.37141809547969400,-0.875459459043705,-0.9898667694406030,-0.1437423944342890,-0.990117442831766,-0.5027006789909890,0.9550736440472950,-0.38369844494974200,-0.9999608263946370,0.7539022543433050,-0.27345516116425400,-0.587782813560387,0.05750252534912420,0.6475963386538760,0.9140232173799540,0.4088927393988800,0.5696016859435190,0.26681724592987000,-0.7821181995566570,0.188951815557452,0.3773228280145980,0.035563992284128500,0.6604525255926480,0.9795701396083920,0.4699255801291780,0.8843628989255830,-0.999020813314648,-0.4321779448847780,0.9147423578045310,-0.98705595635838,-0.9819550195245900,-0.8796885924951520,-0.4153390737160570,0.7550680787307160,-0.652971203772368,0.9694593666699880,-0.8959709467909630,0.5086484876736330,0.7738811359710620,0.19778402522372200,-0.43297870388718000,-0.98705595635838,-0.16386699652087400,-0.7596879128588210,0.9914363462197610,0.8859318072699820,0.9793545963764290,0.6596494533734620,-0.5343353319413790,0.843377065018043,-0.83810385359639,-0.9746452757206580,-0.6125482394961000,-0.01238866346289060,0.9555985806128390,-0.29128928172134600,0.6947928641748140,0.0821892632261937,-0.5350858557978280,-0.9616373663365260,-0.27772397378628400,0.4201533595806970,-0.21166391631732600,-0.9973040749182290,0.06985124180712730,-0.7827838929592790,-0.8182684471233800,-0.5777273468713450,-0.306487576904594,-0.9529529168871800,-0.5602487964562160,fire
31,7,2012,35,64,17,0.0,87.2,31.9,145.7,6.8,41.2,15.7,0.9550736440472950,0.5696016859435190,-0.99964745596635,0.7301735609948200,-0.6401443394692000,0.9147423578045310,0.38044320424366300,0.9976788965645560,0.7173455899314310,0.9949151051086740,-0.9983968915845980,-0.9114959283620050,-0.5027006789909890,-0.3999853149883510,-0.3090227281660710,0.4241790073369970,0.7539022543433050,0.9988587716774110,0.3615298147012760,-0.32664937154315100,0.33081487794904700,-0.47475543266265900,-0.7591100556583900,0.2497152582138400,-0.8294108853054450,0.8920866113481860,0.188951815557452,0.8161340211789610,-0.2897626504772110,-0.8396526206190870,-0.3209383369124150,0.16839469371579800,-0.1967655623888580,0.0398208803931389,-0.16299078079570500,-0.9036922050915070,-0.9485684652560140,-0.6005925899564520,0.05838918989617910,-0.5740969614310400,0.6954313613053630,0.9070732493296050,0.7766859820216310,0.39185723042955,0.9196717261025920,-0.08133412338895850,-0.7061801288472630,-0.11391745615730700,-0.04334031549141330,-0.39917114237924200,-0.27516333805159700,-0.8640971833592840,0.20387444711548100,0.7882613419871200,0.2358130209505230,-0.08044887706369820,0.28281039846293600,0.7216632599662000,0.8851065280947900,0.3746862894985320,0.8693974903498250,-0.9361447674306610,-0.9999682933493400,0.9609113718797790,0.912212753767987,0.9694593666699880,-0.9189846244438450,-0.7161279100378000,-0.09984841351406070,0.5395547345848220,-0.6649503643367160,-0.88878443830038,-0.13236668966664700,-0.02476035790041000,-0.3820574884477910,-0.6401443394692000,-0.8733046400935160,0.9389150587671840,fire
1,8,2012,36,45,14,0.0,78.8,4.8,10.2,2.0,4.7,0.9,-0.9111302618846770,-0.7242219278469360,0.7654140519453430,-0.4321779448847780,-0.7596879128588210,0.5403023058681400,-0.30564204206642600,0.8855195169413190,0.2030048638187500,-0.9899924966004450,0.8347127848391600,-0.32328956686350300,-0.9990287989758750,0.9998433086476910,-0.9182827862121190,-0.9999608263946370,-0.14550003380861400,0.3951232606884150,0.9728325656974350,0.7963524702919230,-0.8390715290764520,0.9910848718142530,-0.8654352092411120,0.9497343348236520,-0.7363151113033690,-0.9469261658598850,0.188951815557452,0.0700316650038406,0.9947531500588260,0.5523056052464040,-0.9715493707093900,0.9795701396083920,-0.6517620086702580,0.7766859820216310,0.9649660284921130,-0.12796368962740500,-0.13148629570834300,-0.9991716863513790,-0.6027208470078610,0.9550736440472950,-0.990117442831766,0.6973435592523950,-0.7710802229758450,0.5253219888177300,-0.28873932471175500,0.8936051166745070,0.22030638553844200,-0.9923354691509290,0.8443301867958130,-0.3399902434635720,0.1367372182078340,0.122706682795992,0.9987723565872100,0.5956343152752090,-0.9576594803233850,0.9888373426941460,-0.6909721807191260,-0.9663427463563270,0.0874989834394464,-0.7142656520272000,-0.4161468365471420,-0.01238866346289060,0.6216099682706650,-0.3408253577512950,0.5101770449416690,0.6360645461588530,-0.24526659730265700,-0.39917114237924200,-0.7596879128588210,0.8693974903498250,-0.9971721561963780,0.8347127848391600,0.9336336440746370,-0.6909721807191250,0.10423602686569700,0.9143831482353190,-0.9709581651495910,0.7755658785102500,not fire
